effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,cond,73.53757439019849,23.655046164176586,3.1087478705310856,51.373828406520644,0.003060934679451636
ran_pars,subj_id,sd__(Intercept),94.21476521406852,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,30.37235125896045,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.4813773968738871,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),80.5069710977309,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.45745220723458,NA,NA,NA,NA
fixed,NA,(Intercept),825.4954122712411,16.01043689790128,51.55983047404851,104.77624586710098,2.803594473777557e-76
fixed,NA,cond,88.75382431482281,25.82926965302489,3.4361724317833646,53.563083681024494,0.0011476617110383073
ran_pars,subj_id,sd__(Intercept),97.85464380601303,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,49.835795105591465,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.39058796309310123,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),87.3202223566731,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.02676276171545,NA,NA,NA,NA
fixed,NA,(Intercept),820.9729558420929,14.17936110863564,57.89915000768947,128.19924056478752,8.95073528670252e-94
fixed,NA,cond,70.93726974097869,20.255364841414007,3.5021472235316513,55.622091274706726,9.17996486270264e-4
ran_pars,subj_id,sd__(Intercept),102.29742636535111,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,49.652005701092826,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,-0.012002697662766699,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),66.47410005579508,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.38123009392524,NA,NA,NA,NA
fixed,NA,(Intercept),805.3551903360341,15.847150426023166,50.820189667256,121.87420410911686,6.843538559059604e-84
fixed,NA,cond,83.90178571777619,23.356738868837834,3.5921875133739896,52.00709535727687,7.272092937806572e-4
ran_pars,subj_id,sd__(Intercept),108.59874974522724,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,35.71565754155224,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.20488650576919873,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),79.07790180158106,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.6060650863848,NA,NA,NA,NA
fixed,NA,(Intercept),806.6794467279515,15.900673528322123,50.73240735941795,117.0310224636336,1.5947786206022392e-81
fixed,NA,cond,66.92467992472251,24.094555436425225,2.777585172770955,52.321834132073526,0.0075850791337139754
ran_pars,subj_id,sd__(Intercept),105.58899907196634,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,38.96587746041163,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.2241685674711653,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),81.63863582480681,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.5456832919601,NA,NA,NA,NA
fixed,NA,(Intercept),850.1265166561138,13.667405915182206,62.2010147303641,103.29234887191882,1.101189689279418e-83
fixed,NA,cond,91.24588587310006,21.876057615305193,4.171038835135518,51.62452440974048,1.1626601129976143e-4
ran_pars,subj_id,sd__(Intercept),83.35096851568399,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,30.43898337127363,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.1124578133722617,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),73.81374451472756,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,204.38648854108115,NA,NA,NA,NA
fixed,NA,(Intercept),798.5788235462342,15.887931670077581,50.263233763160734,100.26705847765992,6.410721317800687e-73
fixed,NA,cond,108.98791650931062,25.831559315154767,4.219176828607864,51.363919530617665,9.984118227053641e-5
ran_pars,subj_id,sd__(Intercept),93.93233422893582,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,32.39645380003625,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.40999712208035316,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),88.31448852133866,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.54087192977184,NA,NA,NA,NA
fixed,NA,(Intercept),811.3223964916617,16.401548266816025,49.46620790264948,120.77759443332131,5.022047749999177e-82
fixed,NA,cond,97.61931485480424,24.36255190755717,4.006941277137848,51.97695130391162,1.9689109053830337e-4
ran_pars,subj_id,sd__(Intercept),111.36640331768734,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,36.86437951526007,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.45578040815500986,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),82.74364645405159,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.69637639020513,NA,NA,NA,NA
fixed,NA,(Intercept),815.7676388867659,15.711307749550057,51.922325747207644,108.03640424231382,3.1612230671031753e-78
fixed,NA,cond,28.231603138866863,24.907028665702803,1.1334793691285234,53.041504997720956,0.262110343772558
ran_pars,subj_id,sd__(Intercept),98.39540086282346,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,44.99500926571284,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.3335395035181839,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),84.19725522128807,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,203.04046832473938,NA,NA,NA,NA
fixed,NA,(Intercept),802.916470804837,13.871422657495806,57.8827774648593,115.07953237799187,6.162855504054069e-87
fixed,NA,cond,109.93448218424291,21.051121328673396,5.222262532614018,51.86241382126143,3.1683013010145234e-6
ran_pars,subj_id,sd__(Intercept),91.71393070451921,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,31.531010821036087,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.011899905412770322,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),70.80728188208423,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.35583769337077,NA,NA,NA,NA
fixed,NA,(Intercept),798.680146717604,14.236501514731264,56.100871825228076,128.64134446929924,2.6478684094906e-92
fixed,NA,cond,38.911303681515164,19.9058763777471,1.9547646606011453,52.27400893864755,0.05596817389490591
ran_pars,subj_id,sd__(Intercept),103.15422059912034,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,33.412186320003656,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.2640415614936302,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),66.34630380482322,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.8965565699682,NA,NA,NA,NA
fixed,NA,(Intercept),828.9622366416208,15.516885912649299,53.42323461731805,128.14503004668157,1.906314430806979e-89
fixed,NA,cond,84.40080021761534,22.3029568961741,3.784287465133991,55.03034435125317,3.8255376257282584e-4
ran_pars,subj_id,sd__(Intercept),110.9184245608382,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,51.42253289190605,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.2528075310586209,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),74.08704437414012,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.58677904216907,NA,NA,NA,NA
fixed,NA,(Intercept),802.6171292063455,14.09451085818519,56.94536953300772,120.80027460653646,4.033959458716348e-89
fixed,NA,cond,82.86103220385586,20.972931485088424,3.9508560004007713,53.92456964719317,2.2796791163870182e-4
ran_pars,subj_id,sd__(Intercept),96.65038774810199,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,43.46815826160873,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,-0.09614006830137385,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),69.7519367065517,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.19347788806908,NA,NA,NA,NA
fixed,NA,(Intercept),798.9072231444308,17.36738498304898,46.000432645685294,108.4034684370198,5.911976103369752e-73
fixed,NA,cond,53.56187092976001,27.42253707236716,1.9532062547098403,52.010501727631755,0.05618475441356693
ran_pars,subj_id,sd__(Intercept),108.5251901897927,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,40.74306212980021,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.10740411635722151,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),93.7541932080912,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.64791564034857,NA,NA,NA,NA
fixed,NA,(Intercept),796.4963690613578,14.342684063895677,55.5332855073026,110.19223740990593,2.1167625644886707e-82
fixed,NA,cond,107.9064726563959,22.40845534178016,4.815435558166574,52.60768390573469,1.2831898881982314e-5
ran_pars,subj_id,sd__(Intercept),91.57510012406607,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,38.37770796555666,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.3089527409179675,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),75.43337971123789,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.60783928094673,NA,NA,NA,NA
fixed,NA,(Intercept),797.5144244547042,15.807880814490524,50.450432528796085,106.15542787949806,5.233338283914353e-76
fixed,NA,cond,51.99241335635493,25.373376148711586,2.049093232671562,53.78173413388631,0.045344849431315705
ran_pars,subj_id,sd__(Intercept),97.60764669518584,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,50.340780226775514,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.0675402018611183,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),85.61427044026023,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.25612164218055,NA,NA,NA,NA
fixed,NA,(Intercept),787.375960423174,14.456170078435116,54.46642894702354,120.80369254156727,7.115361884183616e-87
fixed,NA,cond,92.0830799212594,21.54093002074841,4.274795927221535,53.810228005538455,7.86463904635862e-5
ran_pars,subj_id,sd__(Intercept),98.885935782333,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,43.84676115085715,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.2950700718430246,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),71.88599594843558,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.04850556326562,NA,NA,NA,NA
fixed,NA,(Intercept),793.3346017509821,16.425418595281037,48.29920145711868,100.73179202270848,1.772464417192222e-71
fixed,NA,cond,77.43323145233829,26.73017797204253,2.8968468348144483,51.703127306393355,0.005514257558642197
ran_pars,subj_id,sd__(Intercept),97.22054025507563,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,36.60361757470013,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.04650427537672259,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),91.52107371611744,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,196.8997571397552,NA,NA,NA,NA
fixed,NA,(Intercept),786.7993490921436,15.178395492546603,51.8367932551569,117.96558607679879,5.05064964167732e-83
fixed,NA,cond,92.4285641581599,23.08263659332123,4.004246386000087,54.65465586441767,1.8927559608821113e-4
ran_pars,subj_id,sd__(Intercept),101.83670796065428,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,51.09007410163146,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.16741377865803408,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),76.88734332675186,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,205.46614768164952,NA,NA,NA,NA
fixed,NA,(Intercept),823.0625579719936,14.421690214808107,57.07115779861071,106.62131852702205,9.60172851537848e-82
fixed,NA,cond,82.98599684392175,22.883922744673217,3.6263886122076134,52.33210889499995,6.516848714299768e-4
ran_pars,subj_id,sd__(Intercept),89.7036254552446,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,36.88216692268502,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.13697399223878207,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),77.33587094454272,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.75872004417172,NA,NA,NA,NA
fixed,NA,(Intercept),816.7046067397873,15.314716186126146,53.32809284965094,119.74503767490887,2.7187666167449064e-85
fixed,NA,cond,119.25991556984255,22.814230942793692,5.22743527357485,52.119888971288205,3.07726744456475e-6
ran_pars,subj_id,sd__(Intercept),103.74504881529451,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,35.844681910049154,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.29934985362061256,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),77.07481895380523,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.2414717382227,NA,NA,NA,NA
fixed,NA,(Intercept),815.463391145747,14.801599079485385,55.092925214813924,119.11990144387242,1.3239650004144672e-86
fixed,NA,cond,94.63236069566464,21.878042476489252,4.325449171120277,50.40072633914148,7.196534623351414e-5
ran_pars,subj_id,sd__(Intercept),100.18033583488969,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,19.347839371770046,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.4581007778928408,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),74.31044939888122,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,203.53722795386483,NA,NA,NA,NA
fixed,NA,(Intercept),807.4483254321872,16.59862965924996,48.64548110344871,101.62686460573231,3.2547894338243916e-72
fixed,NA,cond,59.12751133355437,26.93329300332226,2.195331678390047,51.869182223125684,0.0326380102291531
ran_pars,subj_id,sd__(Intercept),98.94234517450326,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,38.63644974388504,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.4991353578220205,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),92.10887611291668,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.22008813016063,NA,NA,NA,NA
fixed,NA,(Intercept),781.949993299193,15.432585000628118,50.668763092337876,130.56866275748445,9.835116650262845e-88
fixed,NA,cond,112.01317283810988,21.32160427885602,5.253505851301719,50.968871348688765,2.949154098889108e-6
ran_pars,subj_id,sd__(Intercept),112.3141967432957,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,25.556293591537294,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.16621596147283513,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),72.10418960035426,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.4944979571615,NA,NA,NA,NA
fixed,NA,(Intercept),792.0404548035377,14.776329525076308,53.60197560966667,126.35364906073262,9.161948817798774e-89
fixed,NA,cond,29.085922364408948,21.156174118039015,1.3748195775912317,52.68340081884859,0.17500670710315036
ran_pars,subj_id,sd__(Intercept),104.85279284931536,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,37.401033555531,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.5643628645586242,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),70.81167057355363,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.40728341201967,NA,NA,NA,NA
fixed,NA,(Intercept),807.6343358168642,13.692210366293066,58.98494941365099,120.26122319468342,1.283939274388133e-90
fixed,NA,cond,86.57041628951156,20.241491595693585,4.276879294208218,52.679352525702996,8.008070689083976e-5
ran_pars,subj_id,sd__(Intercept),93.94764978065383,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,35.8579407266651,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.6502851981349078,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),67.42700425474133,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,203.5558604704113,NA,NA,NA,NA
